tool		CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M
eca-rers2012/Problem14_label11.yml	false	TIMEOUT (ERROR (1))	911.079029421	905.2738181750174	2983.141376		bauxit				EXCEPTION	8.369343655	4.351833066990366	232.914944		liparit				TIMEOUT (ERROR (1))	911.195967032	905.2503763249842	4284.579840		lydit				EXCEPTION	8.183849751	4.244179753004573	214.024192		lydit			
eca-rers2012/Problem14_label12.yml	false	TIMEOUT (ERROR (1))	911.089337331	904.7440575879882	2736.353280		biolithe				EXCEPTION	8.443599079	4.351833736000117	220.311552		liparit				TIMEOUT (ERROR (1))	911.073618501	905.281415045989	3479.035904		lignit				EXCEPTION	8.378121054	4.322147154976847	211.599360		chondrit			
eca-rers2012/Problem14_label13.yml	false	TIMEOUT (ERROR (1))	911.100482152	904.1261348779954	2967.752704		chert				EXCEPTION	8.453390873	4.350062445999356	264.695808		kieselgur				TIMEOUT (ERROR (1))	911.088164051	904.9236249590176	3145.867264		flint				EXCEPTION	8.45181438	4.36680496999179	208.101376		dolerit			
eca-rers2012/Problem14_label14.yml	false	TIMEOUT (ERROR (1))	911.005924769	905.8148756999872	2092.339200		chert				EXCEPTION	7.797023909	4.035192270996049	207.405056		halitit				TIMEOUT (ERROR (1))	911.070014126	905.0371850150113	2873.843712		bauxit				EXCEPTION	8.103852511	4.226675156009151	251.568128		kersantit			
eca-rers2012/Problem14_label15.yml	true	TIMEOUT (ERROR (1))	911.132404477	904.1409069150104	2963.603456		bauxit				EXCEPTION	8.501978751	4.3981657729891594	233.201664		chondrit				TIMEOUT (ERROR (1))	911.104391102	904.8381977120007	3140.075520		harzburgit				EXCEPTION	8.38678858	4.364854932005983	217.346048		bauxit			
eca-rers2012/Problem14_label16.yml	true	TIMEOUT (ERROR (1))	911.07974406	905.3396868950222	2838.740992		kersantit				EXCEPTION	8.156249586	4.234053824009607	220.467200		chondrit				TIMEOUT (ERROR (1))	911.743678985	892.306810101989	3794.866176		kaolin				EXCEPTION	8.724715132	4.529331372003071	225.816576		charnockit			
eca-rers2012/Problem14_label17.yml	true	TIMEOUT (ERROR (1))	911.0844432	904.9092964470037	3476.725760		flint				EXCEPTION	7.949542884	4.150184972997522	230.494208		impaktit				TIMEOUT (ERROR (1))	911.172518826	905.3472067299881	3472.478208		charnockit				EXCEPTION	8.510945997	4.401448034011992	199.028736		kaolin			
eca-rers2012/Problem14_label18.yml	false	TIMEOUT (ERROR (1))	911.118053965	905.1150180739933	2839.592960		kersantit				EXCEPTION	8.714858502	4.521729617990786	226.230272		enderbit				TIMEOUT (ERROR (1))	911.123751148	905.7105482319894	2092.531712		kaolin				EXCEPTION	8.188961319	4.245294638007181	213.168128		hawaiit			
eca-rers2012/Problem14_label19.yml	true	TIMEOUT (ERROR (1))	911.242859315	890.4981872490025	3781.120000		flint				EXCEPTION	8.020491142	4.176668742002221	227.192832		hawaiit				TIMEOUT (ERROR (1))	911.186111262	906.0406430799922	3903.275008		halitit				EXCEPTION	8.438238569	4.384358693001559	227.221504		chondrit			
eca-rers2012/Problem14_label20.yml	true	TIMEOUT (ERROR (1))	911.110795817	905.1450329289946	2882.895872		liparit				EXCEPTION	9.536715161	4.975472029997036	244.776960		ehrwaldit				TIMEOUT (ERROR (1))	911.603790426	905.9757584699837	3072.065536		kaolin				EXCEPTION	8.457286975	4.41407381099998	210.984960		essexit			
eca-rers2012/Problem14_label21.yml	true	TIMEOUT (ERROR (1))	911.219622546	905.4489272750216	5037.035520		granulit				EXCEPTION	7.910613076	4.0833024860185105	232.665088		foidit				TIMEOUT (ERROR (1))	911.098461682	905.2413464129786	2885.967872		enderbit				EXCEPTION	8.071332487	4.212739287002478	207.544320		charnockit			
eca-rers2012/Problem14_label22.yml	false	TIMEOUT (ERROR (1))	911.212124719	905.4186587030126	5435.133952		cipollino				EXCEPTION	8.240201891	4.293172929028515	252.665856		enderbit				TIMEOUT (ERROR (1))	911.183833597	891.0242008030182	3792.510976		essexit				EXCEPTION	8.336101111	4.330723142018542	222.715904		charnockit			
eca-rers2012/Problem14_label23.yml	true	TIMEOUT (ERROR (1))	911.071256232	905.2628629240207	3473.178624		flint				EXCEPTION	8.049265405	4.196729963994585	224.878592		harzburgit				TIMEOUT (ERROR (1))	911.163294731	905.382382871001	2882.048000		jacupirangit				EXCEPTION	8.245926309	4.287594049004838	234.205184		charnockit			
eca-rers2012/Problem14_label24.yml	true	TIMEOUT (ERROR (1))	911.262109728	892.3555931219889	4276.789248		impaktit				EXCEPTION	8.273989266	4.335159062000457	243.212288		evaporit				TIMEOUT (ERROR (1))	911.079688672	905.3130575550022	3471.036416		ignimbrit				EXCEPTION	9.091330752	4.75392347201705	234.377216		jumillit			
eca-rers2012/Problem14_label25.yml	true	TIMEOUT (ERROR (1))	911.581332919	894.0860900190019	3044.585472		chert				EXCEPTION	8.021965595	4.172019214980537	221.392896		kersantit				TIMEOUT (ERROR (1))	911.121768092	905.2014522010286	3315.748864		bauxit				EXCEPTION	8.714922968	4.550400395004544	230.567936		chondrit			
eca-rers2012/Problem14_label26.yml	true	TIMEOUT (ERROR (1))	911.109450139	904.3041367509868	2964.508672		bauxit				EXCEPTION	8.296340031	4.386418581008911	236.589056		essexit				TIMEOUT (ERROR (1))	911.102980616	905.1341878340172	2837.864448		chondrit				EXCEPTION	8.483199007	4.434069596987683	235.597824		harzburgit			
eca-rers2012/Problem14_label27.yml	false	TIMEOUT (ERROR (1))	911.139146153	904.5957199760014	2961.551360		jumillit				EXCEPTION	8.451417371	4.360035645979224	228.319232		kaolin				TIMEOUT (ERROR (1))	911.141470054	904.3593611410179	2847.838208		evaporit				EXCEPTION	7.986654621	4.174390197993489	226.091008		cipollino			
eca-rers2012/Problem14_label28.yml	false	TIMEOUT (ERROR (1))	911.201855896	905.1294408059912	3470.450688		charnockit				EXCEPTION	8.195095488	4.246237775019836	211.841024		felsit				TIMEOUT (ERROR (1))	911.143291147	905.1632242320047	3224.838144		essexit				EXCEPTION	8.391477873	4.401009180000983	223.768576		felsit			
eca-rers2012/Problem14_label29.yml	false	TIMEOUT (ERROR (1))	911.101407833	904.1217653089843	2963.394560		bauxit				EXCEPTION	8.272191029	4.296036394982366	219.713536		cipollino				TIMEOUT (ERROR (1))	911.071366578	904.8386465049989	3128.582144		harzburgit				EXCEPTION	8.398261603	4.358550857024966	246.427648		lignit			
eca-rers2012/Problem14_label30.yml	true	TIMEOUT (ERROR (1))	911.310678089	891.4425592200132	3782.443008		halitit				EXCEPTION	8.342851904	4.2790827070130035	269.377536		halitit				TIMEOUT (ERROR (1))	911.109717418	905.0772505800123	3263.930368		evaporit				EXCEPTION	8.025479322	4.137293081992539	233.975808		jumillit			
eca-rers2012/Problem14_label31.yml	false	TIMEOUT (ERROR (1))	911.697262922	892.3902913189959	4285.513728		essexit				EXCEPTION	8.903018067	4.655516316008288	245.149696		fulgurit				TIMEOUT (ERROR (1))	911.204749613	905.9219210160081	5036.576768		dolerit				EXCEPTION	8.025803437	4.149760038999375	240.545792		flint			
eca-rers2012/Problem14_label32.yml	true	TIMEOUT (ERROR (1))	911.505175527	893.4933886590006	2692.022272		hawaiit				EXCEPTION	7.949498218	4.163985544000752	214.433792		felsit				TIMEOUT (ERROR (1))	911.084978821	904.427856062015	2964.021248		lignit				EXCEPTION	8.242217084	4.30813594799838	244.445184		harzburgit			
eca-rers2012/Problem14_label33.yml	true	TIMEOUT (ERROR (1))	911.139925079	904.2719700399903	2961.092608		evaporit				EXCEPTION	8.382674472	4.333849062997615	228.761600		halitit				TIMEOUT (ERROR (1))	911.09725035	904.9339725350146	2743.377920		harzburgit				EXCEPTION	8.196855217	4.244836505007697	226.598912		evaporit			
eca-rers2012/Problem14_label34.yml	false	TIMEOUT (ERROR (1))	911.195605983	904.9524802099913	4702.613504		charnockit				EXCEPTION	9.043635766	4.727961615979439	240.623616		chert				TIMEOUT (ERROR (1))	911.161933691	904.8137633739971	2963.701760		kersantit				EXCEPTION	8.231424551	4.278575701988302	213.192704		kieselgur			
eca-rers2012/Problem14_label35.yml	true	TIMEOUT (ERROR (1))	911.236395599	905.3333530930104	5226.749952		halitit				EXCEPTION	8.701829794	4.533714551012963	237.953024		evaporit				TIMEOUT (ERROR (1))	911.074898275	904.706380167976	2851.438592		lignit				EXCEPTION	8.123401505	4.20579836901743	225.243136		harzburgit			
eca-rers2012/Problem14_label36.yml	true	TIMEOUT (ERROR (1))	911.786951124	892.2263576990226	4281.880576		granulit				EXCEPTION	8.316744885	4.313120706006885	255.102976		kaolin				TIMEOUT (ERROR (1))	911.077244932	904.5309624939982	2957.811712		impaktit				EXCEPTION	8.216518048	4.276070551015437	223.735808		flint			
eca-rers2012/Problem14_label37.yml	false	TIMEOUT (ERROR (1))	911.518871238	891.8688742750091	4293.111808		chondrit				EXCEPTION	8.041675255	4.178382977988804	226.840576		chert				TIMEOUT (ERROR (1))	911.21387177	890.0975668650062	3797.450752		foidit				EXCEPTION	8.281132811	4.288131812994834	218.902528		hawaiit			
eca-rers2012/Problem14_label38.yml	true	TIMEOUT (ERROR (1))	911.052095042	904.5415121299739	2856.861696		harzburgit				EXCEPTION	8.404742967	4.3685510189970955	215.425024		harzburgit				TIMEOUT (ERROR (1))	911.118455865	904.7871486909862	2882.224128		halitit				EXCEPTION	7.967975858	4.104099591990234	226.676736		jumillit			
eca-rers2012/Problem14_label39.yml	false	TIMEOUT (ERROR (1))	911.111121039	904.6076095569879	2743.132160		bauxit				EXCEPTION	8.103188364	4.235273925005458	240.775168		lignit				TIMEOUT (ERROR (1))	911.202489682	904.6061605249997	2959.396864		kaolin				EXCEPTION	8.109256113	4.2116290259873495	210.190336		halitit			
eca-rers2012/Problem14_label40.yml	false	TIMEOUT (ERROR (1))	911.687828419	891.7968434520008	3782.418432		chert				EXCEPTION	8.295286302	4.347998287004884	238.026752		liparit				TIMEOUT (ERROR (1))	911.072266997	905.5724672430078	2845.872128		flint				EXCEPTION	8.124869462	4.216827158990782	224.817152		kersantit			
eca-rers2012/Problem14_label41.yml	false	TIMEOUT (ERROR (1))	911.33412683	905.8629174639937	6582.038528		hawaiit				EXCEPTION	8.17125925	4.280138061993057	224.624640		essexit				TIMEOUT (ERROR (1))	911.115432948	905.1376778089907	2837.622784		evaporit				EXCEPTION	8.236836397	4.27418749500066	224.063488		hawaiit			
eca-rers2012/Problem14_label42.yml	true	TIMEOUT (ERROR (1))	911.133484367	905.7735204930068	5035.499520		lignit				EXCEPTION	8.040170138	4.149545532010961	224.043008		lydit				TIMEOUT (ERROR (1))	911.21657033	905.2231822260073	3710.218240		aplit				EXCEPTION	8.417182047	4.369885381980566	224.878592		charnockit			
eca-rers2012/Problem14_label43.yml	false	TIMEOUT (ERROR (1))	911.079510397	904.5045383489924	2963.644416		essexit				EXCEPTION	8.231798125	4.3100630860135425	222.126080		chondrit				TIMEOUT (ERROR (1))	911.075867304	905.9174841429922	2100.846592		chondrit				EXCEPTION	8.350627458	4.335495695995633	220.651520		flint			
eca-rers2012/Problem14_label44.yml	false	TIMEOUT (ERROR (1))	911.09448332	904.538201991003	2958.737408		felsit				EXCEPTION	8.077208422	4.167268039978808	208.805888		lydit				TIMEOUT (ERROR (1))	911.144478082	905.078540580027	3576.397824		enderbit				EXCEPTION	8.767078696	4.580109162983717	234.283008		chondrit			
eca-rers2012/Problem14_label45.yml	true	TIMEOUT (ERROR (1))	911.190119933	904.5081371800043	4785.332224		hawaiit				EXCEPTION	8.089504812	4.227960714983055	206.737408		bauxit				TIMEOUT (ERROR (1))	911.22618303	907.0905450650025	2895.474688		cipollino				EXCEPTION	8.144072901	4.209670064999955	236.724224		cipollino			
eca-rers2012/Problem14_label46.yml	true	TIMEOUT (ERROR (1))	911.052067347	905.4466495450179	2881.482752		impaktit				EXCEPTION	8.197570784	4.277196693990845	211.709952		bauxit				TIMEOUT (ERROR (1))	911.133177205	905.0557533639949	3475.337216		essexit				EXCEPTION	8.379353306	4.347568616998615	207.994880		cipollino			
eca-rers2012/Problem14_label47.yml	true	TIMEOUT (ERROR (1))	911.221653875	905.4585035420023	5035.757568		kaolin				EXCEPTION	8.199489912	4.262256976013305	232.239104		lignit				TIMEOUT (ERROR (1))	911.135045671	905.1418941569864	3481.468928		kersantit				EXCEPTION	8.544058979	4.441110355983255	216.846336		kieselgur			
eca-rers2012/Problem14_label48.yml	true	TIMEOUT (ERROR (1))	911.12134643	904.9119102749974	2877.554688		halitit				EXCEPTION	8.111339512	4.177377432992216	226.103296		kieselgur				TIMEOUT (ERROR (1))	911.386006043	891.2392879299878	3788.677120		felsit				EXCEPTION	8.134143989	4.274078037997242	210.391040		bauxit			
eca-rers2012/Problem14_label49.yml	true	TIMEOUT (ERROR (1))	911.094391998	904.4053103850165	2957.275136		kieselgur				EXCEPTION	8.663756034	4.504772271990078	218.234880		chondrit				TIMEOUT (ERROR (1))	911.085170436	904.6220296930114	2980.360192		lydit				EXCEPTION	8.279853871	4.307454024004983	248.913920		harzburgit			
eca-rers2012/Problem14_label50.yml	true	TIMEOUT (ERROR (1))	911.081052353	905.8681602459983	2090.450944		evaporit				EXCEPTION	8.084427602	4.16912830399815	242.925568		halitit				TIMEOUT (ERROR (1))	911.068802516	905.0888938049902	2842.345472		kersantit				EXCEPTION	8.354713196	4.3279969790019095	232.890368		bauxit			
eca-rers2012/Problem14_label51.yml	true	TIMEOUT (ERROR (1))	911.109033001	905.6928151009779	2096.250880		charnockit				EXCEPTION	8.001752943	4.15273451001849	226.738176		flint				TIMEOUT (ERROR (1))	911.037718811	904.8946633710002	2958.868480		ignimbrit				EXCEPTION	8.04486867	4.160023436998017	219.648000		kersantit			
eca-rers2012/Problem14_label52.yml	false	TIMEOUT (ERROR (1))	911.079030242	906.0778404149751	2583.224320		lydit				SEGMENTATION FAULT	2.129039303	1.1777213129971642	86.482944		ignimbrit				TIMEOUT (ERROR (1))	911.210690293	905.2722456449992	5034.782720		halitit				EXCEPTION	8.033004839	4.18942798502394	207.937536		kieselgur			
eca-rers2012/Problem14_label53.yml	true	TIMEOUT (ERROR (1))	911.109330646	905.1964459409937	2962.792448		jumillit				EXCEPTION	8.619240563	4.481450830004178	221.523968		enderbit				TIMEOUT (ERROR (1))	911.078889591	905.3351519849966	2698.240000		hawaiit				EXCEPTION	8.349009498	4.319917893997626	215.932928		jacupirangit			
eca-rers2012/Problem14_label54.yml	false	TIMEOUT (ERROR (1))	911.103444817	905.1025524330034	2861.072384		chert				EXCEPTION	8.153524497	4.2094892830064055	268.374016		liparit				TIMEOUT (ERROR (1))	911.27079606	905.0630935029767	6668.300288		chert				EXCEPTION	8.180356075	4.236744007008383	210.644992		kaolin			
eca-rers2012/Problem14_label55.yml	true	TIMEOUT (ERROR (1))	911.158280129	905.1427076300024	4530.671616		essexit				EXCEPTION	8.225124373	4.286736607027706	265.953280		chert				TIMEOUT (ERROR (1))	911.140104798	904.5447171920096	2964.267008		dolerit				EXCEPTION	8.427474917	4.408252385008382	218.202112		ignimbrit			
eca-rers2012/Problem14_label56.yml	false	TIMEOUT (ERROR (1))	911.094194023	904.8537149479962	2975.907840		kersantit				EXCEPTION	8.421269011	4.353790521010524	212.901888		kieselgur				TIMEOUT (ERROR (1))	911.136167204	905.1627244850097	2885.025792		kaolin				EXCEPTION	8.099973485	4.208464459981769	248.664064		lignit			
eca-rers2012/Problem14_label57.yml	false	TIMEOUT (ERROR (1))	911.300117758	891.1755173089914	4278.947840		essexit				EXCEPTION	8.14894301	4.226216575014405	208.904192		kieselgur				TIMEOUT (ERROR (1))	911.089273138	904.6071471999749	2965.352448		hawaiit				EXCEPTION	8.023199658	4.181253976013977	226.443264		jumillit			
eca-rers2012/Problem14_label58.yml	false	TIMEOUT (ERROR (1))	911.119444543	904.3878987659991	2746.445824		bauxit				EXCEPTION	8.518173162	4.416052456013858	267.010048		ignimbrit				TIMEOUT (ERROR (1))	911.106683327	904.8230006380181	2872.676352		evaporit				EXCEPTION	8.021701853	4.165887901006499	215.769088		bauxit			
eca-rers2012/Problem14_label59.yml	true	TIMEOUT (ERROR (1))	911.199183471	904.4648002059839	2852.970496		cipollino				EXCEPTION	7.847262133	4.08809208200546	217.133056		foidit				TIMEOUT (ERROR (1))	911.707665943	892.4171970270108	3788.189696		jumillit				EXCEPTION	8.384052048	4.34909444799996	223.797248		evaporit			
eca-rers2012/Problem15_label47.yml	false	EXCEPTION	9.057080891	4.662814654991962	221.900800		kaolin				EXCEPTION	8.677667002	4.461773227987578	253.554688		halitit				EXCEPTION	9.404782139	4.847286842006724	220.594176		bauxit				SEGMENTATION FAULT	8.0739989	4.191760917019565	216.350720		ignimbrit			
eca-rers2012/Problem16_label00.yml	false	OUT OF MEMORY	773.742048881	764.5509888529778	6999.998464		lydit				EXCEPTION	9.896857723	5.09199274299317	235.249664		flint				OUT OF MEMORY	809.024792474	800.4199800349888	6999.998464		essexit				EXCEPTION	10.449798366	5.404699200997129	312.221696		evaporit			
eca-rers2012/Problem16_label01.yml	false	OUT OF MEMORY	819.45431736	810.032566208014	6999.998464		chert				EXCEPTION	10.443060933	5.411736606998602	238.583808		chondrit				TIMEOUT (ERROR (1))	911.210885248	901.9332774489885	5959.135232		impaktit				EXCEPTION	10.355001072	5.31205485900864	237.518848		lydit			
eca-rers2012/Problem16_label02.yml	true	TIMEOUT (ERROR (1))	911.136904749	903.2280644359998	3103.043584		kaolin				EXCEPTION	10.710033471	5.505520278995391	239.136768		aplit				TIMEOUT (ERROR (1))	911.369061581	902.0337879380095	5969.133568		lydit				EXCEPTION	10.363571788	5.370625348994508	242.458624		impaktit			
eca-rers2012/Problem16_label03.yml	false	OUT OF MEMORY	804.588304045	794.3897509319941	6999.998464		felsit				EXCEPTION	10.082570003	5.194717605016194	233.168896		kaolin				OUT OF MEMORY	797.127179442	787.8239964509849	6999.998464		ignimbrit				EXCEPTION	9.814541961	5.063802321004914	258.551808		bauxit			
eca-rers2012/Problem16_label04.yml	false	TIMEOUT (ERROR (1))	911.104319197	903.0891099529981	3317.747712		enderbit				EXCEPTION	10.607373681	5.481004559987923	252.153856		liparit				TIMEOUT (ERROR (1))	911.27626215	901.699769215018	6692.298752		harzburgit				EXCEPTION	10.402769592	5.351627525000367	242.053120		kieselgur			
eca-rers2012/Problem16_label05.yml	false	OUT OF MEMORY	785.975666275	776.7376544639992	6999.998464		enderbit				EXCEPTION	10.524842782	5.412553255999228	237.383680		cipollino				OUT OF MEMORY	799.085091833	789.951901745022	6999.998464		essexit				EXCEPTION	9.926802889	5.113452537974808	236.253184		felsit			
eca-rers2012/Problem16_label06.yml	false	TIMEOUT (ERROR (1))	911.888333857	889.2273575359723	4684.652544		kieselgur				EXCEPTION	9.890190362	5.1241691739996895	233.975808		bauxit				OUT OF MEMORY	827.65183342	817.5440466130094	6999.998464		jacupirangit				EXCEPTION	10.836804473	5.575032277003629	242.184192		cipollino			
eca-rers2012/Problem16_label07.yml	true	OUT OF MEMORY	819.340052226	809.7007448800141	6999.998464		kersantit				EXCEPTION	10.128626766	5.240593316004379	254.955520		kersantit				OUT OF MEMORY	822.522742538	812.8000099750061	6999.998464		jacupirangit				EXCEPTION	9.816968238	5.083974481007317	245.047296		hawaiit			
eca-rers2012/Problem16_label08.yml	false	OUT OF MEMORY	828.963095855	819.683178346022	6999.998464		chondrit				EXCEPTION	9.784698102	5.042942221014528	235.323392		granulit				OUT OF MEMORY	799.832615101	790.7633337249863	6999.998464		cipollino				EXCEPTION	10.210324861	5.256112272996688	237.850624		bauxit			
eca-rers2012/Problem16_label09.yml	true	TIMEOUT (ERROR (1))	911.307699579	901.8372023319826	6361.018368		biolithe				EXCEPTION	9.879890199	5.082360752974637	254.840832		granulit				TIMEOUT (ERROR (1))	911.304615405	901.6922769079974	6134.779904		foidit				EXCEPTION	10.326616831	5.286206651973771	236.310528		halitit			
eca-rers2012/Problem16_label10.yml	true	TIMEOUT (ERROR (1))	911.182625352	903.172377652023	3997.237248		liparit				EXCEPTION	10.40309401	5.329308529995615	238.604288		impaktit				TIMEOUT (ERROR (1))	911.251070792	904.5535824980179	5493.776384		cipollino				EXCEPTION	10.068331598	5.185879113007104	240.377856		cipollino			
eca-rers2012/Problem16_label11.yml	true	TIMEOUT (ERROR (1))	911.162807676	903.542423773004	4188.483584		evaporit				EXCEPTION	10.440471202	5.387351932993624	242.720768		ignimbrit				TIMEOUT (ERROR (1))	911.330734313	901.6094086100056	6347.350016		essexit				EXCEPTION	10.686841473	5.504512693994911	241.082368		bauxit			
eca-rers2012/Problem16_label12.yml	true	OUT OF MEMORY	811.241988464	801.6500572610239	6999.998464		impaktit				EXCEPTION	10.216251438	5.247772945003817	237.015040		essexit				OUT OF MEMORY	852.332241472	843.1157833040052	6999.998464		chert				EXCEPTION	10.505842173	5.42409761500312	237.690880		essexit			
eca-rers2012/Problem16_label13.yml	true	OUT OF MEMORY	823.727892004	814.4090558390017	6999.998464		chondrit				EXCEPTION	9.528080812	4.928994757996406	237.273088		cipollino				TIMEOUT (ERROR (1))	911.283851653	901.8094188310206	6327.066624		harzburgit				EXCEPTION	10.462099166	5.369172032980714	238.301184		liparit			
eca-rers2012/Problem16_label14.yml	false	TIMEOUT (ERROR (1))	911.180454237	902.5678595200006	4257.427456		evaporit				EXCEPTION	10.94100698	5.651621430006344	243.666944		kersantit				TIMEOUT (ERROR (1))	911.123117	903.1285610240011	3291.639808		flint				EXCEPTION	9.733708846	5.011570995004149	231.407616		lignit			
eca-rers2012/Problem16_label15.yml	false	OUT OF MEMORY	793.071105966	783.1602200719935	6999.998464		lydit				EXCEPTION	9.975700354	5.1555812759906985	231.968768		lydit				OUT OF MEMORY	835.552560978	825.9348027600208	6999.998464		evaporit				EXCEPTION	10.198244246	5.290905000001658	241.201152		felsit			
eca-rers2012/Problem16_label16.yml	true	TIMEOUT (ERROR (1))	911.218263541	903.3709685060021	4691.501056		felsit				EXCEPTION	10.024080296	5.198529140994651	254.124032		liparit				OUT OF MEMORY	770.290881757	761.0904316740052	6999.998464		lydit				EXCEPTION	10.036268451	5.186716252996121	241.152000		hawaiit			
eca-rers2012/Problem16_label17.yml	true	OUT OF MEMORY	804.666692758	794.1408242879843	6999.998464		flint				EXCEPTION	10.167908639	5.265074607013958	262.344704		kieselgur				TIMEOUT (ERROR (1))	911.145203986	903.0534753420216	4163.461120		felsit				EXCEPTION	10.496633551	5.379547377990093	245.051392		foidit			
eca-rers2012/Problem16_label18.yml	false	OUT OF MEMORY	826.672279148	817.7948482650099	6999.998464		evaporit				EXCEPTION	10.179703398	5.260738442011643	235.425792		ignimbrit				OUT OF MEMORY	857.529358028	847.897362336982	6999.998464		jumillit				EXCEPTION	10.386393413	5.33679999699234	263.446528		enderbit			
eca-rers2012/Problem16_label19.yml	true	OUT OF MEMORY	843.25943353	833.4315561119874	6999.998464		evaporit				EXCEPTION	10.756934476	5.539383488998283	243.195904		essexit				TIMEOUT (ERROR (1))	911.160850996	903.5265080429963	3984.220160		felsit				EXCEPTION	10.067416235	5.185246484994423	236.646400		cipollino			
eca-rers2012/Problem16_label20.yml	false	TIMEOUT (ERROR (1))	911.347383928	901.3194247449865	6324.252672		jacupirangit				EXCEPTION	10.082800734	5.197688543004915	242.491392		foidit				TIMEOUT (ERROR (1))	911.125858998	902.8361306659936	4156.993536		biolithe				EXCEPTION	10.214755777	5.25291338498937	249.217024		foidit			
eca-rers2012/Problem16_label21.yml	true	TIMEOUT (ERROR (1))	911.256658209	902.290813036001	6515.355648		kieselgur				EXCEPTION	10.18038655	5.24780678798561	239.542272		lignit				OUT OF MEMORY	836.783721444	827.348687789985	6999.998464		harzburgit				EXCEPTION	10.577221411	5.437112243991578	239.718400		foidit			
eca-rers2012/Problem16_label22.yml	false	TIMEOUT (ERROR (1))	911.193556062	902.8282361709862	3978.752000		charnockit				EXCEPTION	10.208846775	5.314015506999567	241.721344		kaolin				TIMEOUT (ERROR (1))	911.402600116	901.297922881	6746.365952		chondrit				EXCEPTION	10.317911191	5.3373598030011635	246.898688		halitit			
eca-rers2012/Problem16_label23.yml	true	TIMEOUT (ERROR (1))	911.154178384	903.5906400950043	3911.737344		foidit				EXCEPTION	11.011701187	5.64172310999129	240.132096		chondrit				OUT OF MEMORY	800.715054925	791.3398384830216	6999.998464		harzburgit				EXCEPTION	11.450631182	6.265139049995923	238.354432		dolerit			
eca-rers2012/Problem16_label24.yml	true	OUT OF MEMORY	812.06150848	802.0540100520011	6999.998464		hawaiit				EXCEPTION	10.439311166	5.351155287993606	249.741312		felsit				TIMEOUT (ERROR (1))	911.434028728	901.9078862959868	6723.006464		hawaiit				EXCEPTION	10.229758504	5.256663512001978	237.633536		enderbit			
eca-rers2012/Problem16_label25.yml	true	TIMEOUT (ERROR (1))	911.151674808	903.1365190469951	3962.060800		bauxit				EXCEPTION	10.298513588	5.348124761017971	263.950336		felsit				OUT OF MEMORY	767.278252422	758.8477363670245	6999.998464		lydit				EXCEPTION	10.205312158	5.2482743930013385	260.845568		felsit			
eca-rers2012/Problem16_label26.yml	true	TIMEOUT (ERROR (1))	911.348059563	901.8179333760054	6330.753024		foidit				EXCEPTION	10.149100277	5.197669701999985	232.382464		felsit				TIMEOUT (ERROR (1))	911.151336854	903.2600177580025	3671.736320		granulit				EXCEPTION	10.110675345	5.1995089430129156	241.827840		enderbit			
eca-rers2012/Problem16_label27.yml	false	TIMEOUT (ERROR (1))	911.304282997	880.6229011650139	6797.783040		jumillit				EXCEPTION	10.149222166	5.24766388500575	233.934848		liparit				TIMEOUT (ERROR (1))	911.239706879	902.2422674679838	6146.772992		jumillit				EXCEPTION	9.921403218	5.117188161995728	233.906176		kieselgur			
eca-rers2012/Problem16_label28.yml	true	OUT OF MEMORY	818.459513475	809.0672311849776	6999.998464		felsit				EXCEPTION	10.7973762	5.598092912026914	236.163072		enderbit				OUT OF MEMORY	881.022717362	870.9002608910087	6999.998464		charnockit				EXCEPTION	10.324094462	5.316528837021906	246.767616		evaporit			
eca-rers2012/Problem16_label29.yml	true	TIMEOUT (ERROR (1))	911.22585089	902.0342024529818	5967.032320		biolithe				EXCEPTION	10.129360285	5.189717653003754	237.887488		kaolin				OUT OF MEMORY	798.216737954	789.5238486570015	6999.998464		lignit				EXCEPTION	10.596782342	5.43429258899414	239.194112		felsit			
