tool		CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M	CPAchecker 2.3.1-svn-45350M
neural-networks/poly_16_16_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	8.28905235	4.27124247699976	236.060672		bauxit				EXCEPTION	7.812229814	4.053923389990814	235.663360		halitit				EXCEPTION	8.034810335	4.145573832996888	213.790720		aplit				EXCEPTION	7.960468701	4.118856887012953	222.556160		chert			
neural-networks/poly_256_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	8.109728902	4.21906679001404	262.512640		dolerit				EXCEPTION	8.818700143	4.572379810997518	231.510016		impaktit				EXCEPTION	8.417255163	4.366688142996281	221.081600		charnockit				EXCEPTION	7.872357015	4.123029336013133	221.880320		evaporit			
neural-networks/poly_256_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	8.31535668	4.307626295980299	216.584192		impaktit				EXCEPTION	8.090221502	4.1688373439828865	213.815296		halitit				EXCEPTION	7.697969368	3.990375910012517	230.010880		harzburgit				EXCEPTION	8.200314267	4.242997091001598	209.432576		jacupirangit			
neural-networks/poly_256_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	7.566076249	3.955528338003205	229.601280		kersantit				EXCEPTION	8.275801682	4.277281999005936	213.139456		kieselgur				EXCEPTION	7.903369558	4.0978976880142	210.026496		lignit				EXCEPTION	7.956416584	4.125728679995518	208.826368		cipollino			
neural-networks/poly_256_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	7.922801298	4.1249724270019215	222.519296		kaolin				EXCEPTION	8.72866091	4.590705053007696	224.296960		charnockit				EXCEPTION	8.241691765	4.2855349340243265	219.869184		chert				EXCEPTION	7.971396162	4.1151151999947615	233.361408		liparit			
neural-networks/poly_256_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	0.200368316	0.14650960598373786	28.782592		ignimbrit				EXCEPTION	8.122777458	4.213647223019507	216.498176		harzburgit				EXCEPTION	8.048790009	4.152980228012893	208.719872		halitit				EXCEPTION	7.933128462	4.094387423974695	245.821440		felsit			
neural-networks/poly_256_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	8.177361691	4.250810722995084	223.596544		impaktit				EXCEPTION	8.267425981	4.247712430980755	210.952192		evaporit				EXCEPTION	8.018646503	4.156508587999269	229.232640		enderbit				EXCEPTION	8.416228999	4.329823063017102	243.408896		felsit			
neural-networks/poly_32_32_32_32_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	8.768613909	4.541060272982577	216.346624		lydit				EXCEPTION	9.288682633	4.772776488011004	228.487168		flint				EXCEPTION	8.858230302	4.575170491996687	219.054080		biolithe				EXCEPTION	8.935542764	4.603600483998889	248.045568		chert			
neural-networks/poly_32_32_32_32_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	9.098716652	4.701908746996196	244.719616		evaporit				EXCEPTION	8.709998513	4.488072531006765	243.503104		cipollino				EXCEPTION	8.938005899	4.604756802000338	212.987904		charnockit				EXCEPTION	8.886926146	4.5870005619945005	245.100544		cipollino			
neural-networks/poly_32_32_32_32_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	8.946561432	4.660937806998845	235.368448		granulit				EXCEPTION	9.326988849	4.833327162981732	211.050496		charnockit				EXCEPTION	9.322311749	4.834573230997194	253.882368		evaporit				EXCEPTION	9.178319014	4.726916068990249	246.669312		evaporit			
neural-networks/poly_32_32_32_32_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	8.899892434	4.592372904007789	216.883200		aplit				EXCEPTION	9.013696637	4.649567109998316	253.423616		evaporit				EXCEPTION	9.404878908	4.867246469977545	224.755712		bauxit				EXCEPTION	8.955698144	4.6340493409952614	226.988032		kieselgur			
neural-networks/poly_32_32_32_32_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.175851669	4.244969068997307	233.791488		impaktit				EXCEPTION	8.34763121	4.2956741050002165	251.949056		lignit				EXCEPTION	8.596018146	4.4532269399787765	211.124224		kaolin				EXCEPTION	8.864678109	4.569516735005891	228.958208		flint			
neural-networks/poly_32_32_32_32_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	9.011564898	4.659883604996139	211.918848		halitit				EXCEPTION	8.869132502	4.589519762987038	256.016384		liparit				EXCEPTION	9.036983291	4.679233955976088	245.858304		lignit				EXCEPTION	9.476300275	4.916913041990483	217.501696		flint			
neural-networks/poly_32_32_32_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	8.675701307	4.459152968978742	215.064576		charnockit				EXCEPTION	8.372523833	4.313224840996554	215.539712		lignit				EXCEPTION	8.86524738	4.591089733003173	222.949376		enderbit				EXCEPTION	8.581366361	4.440486382984091	212.893696		charnockit			
neural-networks/poly_32_32_32_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	8.416874764	4.350770303979516	250.486784		impaktit				EXCEPTION	8.672706747	4.493516855000053	232.886272		kieselgur				EXCEPTION	8.114415995	4.182837548025418	209.625088		hawaiit				EXCEPTION	8.536586116	4.409178064001026	218.464256		flint			
neural-networks/poly_32_32_32_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	8.340849322	4.317504044011002	237.948928		kersantit				EXCEPTION	9.636179798	4.952122849004809	215.474176		chondrit				EXCEPTION	8.63831462	4.440852684987476	227.966976		jacupirangit				EXCEPTION	8.690598826	4.499607956997352	254.189568		essexit			
neural-networks/poly_32_32_32_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	8.494437607	4.372576488996856	230.965248		bauxit				EXCEPTION	8.79398058	4.553513478982495	217.505792		felsit				EXCEPTION	8.739452193	4.533345315983752	214.720512		halitit				EXCEPTION	8.543551694	4.458719935006229	217.153536		essexit			
neural-networks/poly_32_32_32_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.66163662	4.509932945977198	244.494336		kieselgur				EXCEPTION	8.44293078	4.3531452139723115	259.272704		kersantit				EXCEPTION	8.471020763	4.385740416997578	254.140416		essexit				EXCEPTION	8.526482224	4.416039506002562	236.765184		kaolin			
neural-networks/poly_32_32_32_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	8.472465874	4.370014423009707	208.650240		flint				EXCEPTION	8.548918331	4.427537698997185	210.272256		jumillit				EXCEPTION	8.677988162	4.479017745994497	255.762432		essexit				EXCEPTION	8.703515301	4.500055959011661	217.718784		chondrit			
neural-networks/poly_32_32_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	8.120552872	4.199574106984073	219.443200		kersantit				EXCEPTION	8.144541415	4.21794565799064	211.308544		lydit				EXCEPTION	8.676216945	4.504327211994678	211.865600		jacupirangit				EXCEPTION	8.286293064	4.3048199149779975	231.972864		impaktit			
neural-networks/poly_32_32_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	8.659231336	4.466285522008548	210.706432		chondrit				EXCEPTION	8.347667704	4.308863379992545	215.367680		chert				EXCEPTION	8.183735809	4.246190789010143	226.095104		bauxit				EXCEPTION	8.743243924	4.509815792989684	217.522176		chondrit			
neural-networks/poly_32_32_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	8.186006522	4.2411328660091385	236.675072		enderbit				EXCEPTION	8.137076428	4.206505961017683	258.682880		harzburgit				EXCEPTION	8.772892575	4.579720398003701	244.453376		bauxit				EXCEPTION	8.386930702	4.3346009549859446	250.675200		kersantit			
neural-networks/poly_32_32_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	7.939886442	4.1023658479971346	215.642112		bauxit				EXCEPTION	7.844404127	4.060307259002002	222.629888		hawaiit				EXCEPTION	8.172624069	4.227728544996353	220.807168		cipollino				EXCEPTION	8.143440804	4.213783641025657	229.502976		jacupirangit			
neural-networks/poly_32_32_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.134571525	4.203331975993933	215.400448		granulit				EXCEPTION	8.152861347	4.188547300000209	239.263744		evaporit				EXCEPTION	7.93635318	4.099148851004429	233.320448		harzburgit				EXCEPTION	8.085155389	4.208582293998916	212.885504		dolerit			
neural-networks/poly_32_32_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	7.76398223	4.038478024012875	221.200384		flint				EXCEPTION	7.662544592	3.95601092101424	250.298368		lignit				EXCEPTION	8.018870263	4.150936922000255	221.556736		bauxit				EXCEPTION	7.884335488	4.0772479829902295	241.352704		lignit			
neural-networks/poly_4_4_4_4_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	7.511567343	3.905554740020307	210.477056		chondrit				EXCEPTION	7.862482116	4.109857756993733	207.396864		jumillit				EXCEPTION	7.617476595	3.949391428002855	231.538688		halitit				EXCEPTION	7.708579372	3.9939732610073406	250.896384		liparit			
neural-networks/poly_4_4_4_4_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	7.861261396	4.0958135209803	236.904448		impaktit				EXCEPTION	7.906964582	4.121714403008809	208.650240		lydit				EXCEPTION	7.843701239	4.085042438993696	208.789504		jumillit				EXCEPTION	7.777397202	4.049511645018356	207.773696		jacupirangit			
neural-networks/poly_4_4_4_4_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	8.130922451	4.196091065008659	263.503872		jacupirangit				EXCEPTION	7.800662285	4.017472556006396	210.178048		felsit				EXCEPTION	7.877048537	4.085914569004672	221.822976		charnockit				EXCEPTION	7.848592352	4.100449196004774	209.092608		kieselgur			
neural-networks/poly_4_4_4_4_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	7.787599088	4.01276831998257	214.777856		lydit				EXCEPTION	7.502919185	3.9093386289896443	206.880768		chondrit				EXCEPTION	7.650328792	4.024344851990463	220.602368		chondrit				EXCEPTION	7.777919855	4.038432439003373	236.101632		chert			
neural-networks/poly_4_4_4_4_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	7.726373644	4.007574436982395	222.523392		lydit				EXCEPTION	8.003661359	4.164415197010385	214.016000		evaporit				EXCEPTION	7.575322181	3.8896805999975186	231.309312		essexit				EXCEPTION	8.141815246	4.202928122977028	213.053440		granulit			
neural-networks/poly_4_4_4_4_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	7.778549251	4.025871513003949	243.011584		kersantit				EXCEPTION	7.74242734	4.024181535001844	219.176960		essexit				EXCEPTION	7.931394854	4.123831795004662	215.457792		chert				EXCEPTION	7.554243204	3.9129464389989153	224.153600		jumillit			
neural-networks/poly_512_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	8.074822263	4.1705706479842775	216.219648		lydit				EXCEPTION	7.628938749	3.966058609978063	222.040064		impaktit				EXCEPTION	8.575869115	4.427384226000868	253.988864		liparit				EXCEPTION	7.673618155	3.987801141978707	200.630272		hawaiit			
neural-networks/poly_512_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	7.950923299	4.1506373370066285	211.640320		kaolin				EXCEPTION	8.626852298	4.4736358109803405	236.695552		bauxit				EXCEPTION	8.546768408	4.427588819991797	211.095552		flint				EXCEPTION	8.277415863	4.284588412003359	217.079808		flint			
neural-networks/poly_512_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	8.127601621	4.215937258006306	243.789824		liparit				EXCEPTION	8.652663592	4.462561308027944	218.312704		kaolin				EXCEPTION	8.417280511	4.36834270102554	212.307968		ignimbrit				EXCEPTION	8.306863191	4.303562234010315	239.104000		chert			
neural-networks/poly_512_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	7.870958166	4.065714527008822	224.399360		lydit				EXCEPTION	8.065248438	4.175437987985788	206.684160		felsit				EXCEPTION	8.305128326	4.321929827972781	208.576512		hawaiit				EXCEPTION	8.115284194	4.235281550994841	206.696448		hawaiit			
neural-networks/poly_512_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.190312559	4.227404971024953	252.678144		bauxit				EXCEPTION	8.280356464	4.290974567004014	234.782720		cipollino				EXCEPTION	7.829456962	4.074914362980053	222.908416		kieselgur				EXCEPTION	7.989399464	4.158297165995464	208.158720		kaolin			
neural-networks/poly_512_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	7.906517405	4.084799789998215	224.780288		lignit				EXCEPTION	8.706008232	4.500299727980746	218.439680		evaporit				EXCEPTION	8.051047295	4.19760887499433	232.271872		impaktit				EXCEPTION	8.19338032	4.250977288989816	212.275200		granulit			
neural-networks/poly_64_64_64_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	10.405795978	5.3306176729965955	230.825984		felsit				EXCEPTION	10.475671231	5.376779332000297	216.506368		kersantit				EXCEPTION	10.66686439	5.474095886980649	236.290048		chondrit				EXCEPTION	10.686092556	5.5017311639967375	231.882752		charnockit			
neural-networks/poly_64_64_64_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	10.711621194	5.495393416000297	218.787840		dolerit				EXCEPTION	9.86459292	5.0717005990154576	231.817216		flint				EXCEPTION	9.843520714	5.151365166006144	281.489408		harzburgit				EXCEPTION	10.222029992	5.245425222004997	228.683776		chert			
neural-networks/poly_64_64_64_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	9.633002798	4.98824085801607	233.881600		lydit				EXCEPTION	10.193855964	5.235625142988283	221.822976		hawaiit				EXCEPTION	10.367113488	5.32804613900953	227.299328		chondrit				EXCEPTION	9.713485549	5.007081682997523	258.502656		kersantit			
neural-networks/poly_64_64_64_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	10.128220986	5.192779709992465	223.350784		hawaiit				EXCEPTION	11.105729024	5.678075616015121	232.419328		chondrit				EXCEPTION	10.421157508	5.379666103021009	221.511680		chondrit				EXCEPTION	11.587272438	5.977104123012396	238.907392		jacupirangit			
neural-networks/poly_64_64_64_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	10.664498436	5.448200054990593	219.529216		charnockit				EXCEPTION	9.80376962	5.0471645559882745	257.294336		jumillit				EXCEPTION	10.581794184	5.444256125018001	234.373120		evaporit				EXCEPTION	9.760806011	5.038616446021479	221.716480		chert			
neural-networks/poly_64_64_64_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	9.692953057	5.014853449014481	258.514944		granulit				EXCEPTION	9.822157938	5.030856119003147	242.667520		essexit				EXCEPTION	9.968878072	5.114414064999437	231.313408		felsit				EXCEPTION	10.226702883	5.251559452997753	233.062400		felsit			
neural-networks/poly_64_64_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	8.607276903	4.436324465990765	235.573248		lydit				EXCEPTION	8.844844303	4.58313056800398	244.658176		kaolin				EXCEPTION	8.839525892	4.581604587001493	247.336960		cipollino				EXCEPTION	8.480286726	4.394897356018191	238.231552		jumillit			
neural-networks/poly_64_64_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	9.07701269	4.667313876008848	220.872704		ignimbrit				EXCEPTION	8.793598791	4.51934680598788	215.769088		hawaiit				EXCEPTION	9.203878238	4.733428100007586	246.067200		lydit				EXCEPTION	8.981013946	4.656250446016202	247.791616		bauxit			
neural-networks/poly_64_64_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	9.128107067	4.771165454003494	249.733120		evaporit				EXCEPTION	8.753029074	4.566314526018687	216.096768		impaktit				EXCEPTION	9.490479383	4.883838206995279	233.070592		aplit				EXCEPTION	8.872820485	4.5796036350075155	224.976896		harzburgit			
neural-networks/poly_64_64_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	8.59089489	4.433791713003302	215.949312		hawaiit				EXCEPTION	9.523061719	4.9246066280175	210.726912		felsit				EXCEPTION	8.637084666	4.478109707997646	243.822592		cipollino				EXCEPTION	8.709406708	4.530881102982676	243.523584		flint			
neural-networks/poly_64_64_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.87921828	4.593918797996594	235.372544		granulit				EXCEPTION	9.198794698	4.746599407022586	218.992640		foidit				EXCEPTION	8.676395342	4.471826774999499	244.125696		hawaiit				EXCEPTION	9.409747089	4.851980398001615	217.927680		enderbit			
neural-networks/poly_64_64_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	9.005827817	4.673278158006724	221.253632		lignit				EXCEPTION	8.690197536	4.478187943983357	237.248512		granulit				EXCEPTION	9.140993084	4.728035244013881	246.947840		chert				EXCEPTION	8.95403782	4.650065268011531	214.122496		chondrit			
neural-networks/poly_8_8_8_8_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	7.901263492	4.10926798498258	238.436352		chondrit				EXCEPTION	8.147699974	4.228436520003015	253.091840		kieselgur				EXCEPTION	8.457700086	4.370992973999819	212.918272		charnockit				EXCEPTION	7.895597339	4.094011467997916	229.310464		cipollino			
neural-networks/poly_8_8_8_8_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	7.712451819	3.9939407850033604	214.257664		chert				EXCEPTION	8.300460325	4.320643854996888	210.038784		jacupirangit				EXCEPTION	8.194171674	4.249115796003025	229.113856		cipollino				EXCEPTION	7.889323806	4.098586067004362	224.096256		kieselgur			
neural-networks/poly_8_8_8_8_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	7.934156955	4.118876765016466	224.518144		essexit				EXCEPTION	8.153373989	4.256802568008425	210.583552		evaporit				EXCEPTION	7.754590385	3.999214282986941	224.309248		halitit				EXCEPTION	8.796704867	4.60080062301131	214.929408		chert			
neural-networks/poly_8_8_8_8_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	7.487878901	3.8638149550242815	210.956288		hawaiit				EXCEPTION	8.564738722	4.4398828400007915	225.767424		charnockit				EXCEPTION	7.530721286	3.9097648189926986	223.318016		granulit				EXCEPTION	7.991757436	4.146698290016502	209.432576		basalt			
neural-networks/poly_8_8_8_8_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.483375951	4.388729611993767	226.357248		essexit				EXCEPTION	7.71359518	3.988290755019989	215.539712		basalt				EXCEPTION	7.977526429	4.136404725984903	259.899392		kaolin				EXCEPTION	8.162122092	4.230910373997176	212.590592		charnockit			
neural-networks/poly_8_8_8_8_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	7.851537124	4.065005982993171	251.252736		impaktit				EXCEPTION	8.209413291	4.230773373012198	209.375232		liparit				EXCEPTION	7.519364091	3.927195780008333	207.536128		hawaiit				EXCEPTION	7.764644623	4.055787471006624	255.770624		lignit			
neural-networks/poly_8_8_8_thresh_0_safe.c-amalgamation.yml	true	EXCEPTION	7.572304225	3.909367743995972	223.850496		kaolin				EXCEPTION	7.581361498	3.9387591329868883	232.394752		impaktit				EXCEPTION	7.238275267	3.7721554640156683	257.970176		jumillit				EXCEPTION	8.164127898	4.232371243997477	208.887808		lignit			
neural-networks/poly_8_8_8_thresh_1_safe.c-amalgamation.yml	true	EXCEPTION	7.624482982	3.929809403984109	213.819392		chert				EXCEPTION	7.79044956	4.043453563004732	234.307584		jacupirangit				EXCEPTION	7.712343746	4.017531167017296	212.922368		jumillit				EXCEPTION	8.015339337	4.140191181999398	243.027968		jacupirangit			
neural-networks/poly_8_8_8_thresh_2_safe.c-amalgamation.yml	true	EXCEPTION	7.852093307	4.07109368298552	240.365568		foidit				EXCEPTION	7.67888757	4.003567256004317	230.846464		granulit				EXCEPTION	8.051897002	4.163581021974096	236.904448		essexit				EXCEPTION	8.035078369	4.144812123995507	233.963520		foidit			
neural-networks/poly_8_8_8_thresh_3_unsafe.c-amalgamation.yml	false	EXCEPTION	7.720498308	4.028998160996707	223.928320		bauxit				EXCEPTION	8.045570499	4.189609338005539	208.195584		chert				EXCEPTION	8.073271065	4.171149844012689	214.790144		chert				EXCEPTION	7.875269101	4.088834542024415	238.211072		kersantit			
neural-networks/poly_8_8_8_thresh_4_unsafe.c-amalgamation.yml	false	EXCEPTION	8.078741026	4.204036337003345	225.296384		hawaiit				EXCEPTION	8.165506325	4.2665712340094615	228.884480		liparit				EXCEPTION	8.13251924	4.204317563999211	215.883776		charnockit				EXCEPTION	8.23687711	4.252801061986247	211.300352		dolerit			
neural-networks/poly_8_8_8_thresh_5_unsafe.c-amalgamation.yml	false	EXCEPTION	7.504180203	3.8933998830034398	211.927040		bauxit				EXCEPTION	8.460170009	4.371103035984561	215.449600		chondrit				EXCEPTION	7.858418877	4.085131631989498	214.384640		charnockit				EXCEPTION	7.813847914	4.04934667001362	213.594112		liparit			
neural-networks/relu_0_safe.c-amalgamation.yml	true	EXCEPTION	6.935693137	3.6332474820083007	198.193152		liparit				EXCEPTION	6.736518635	3.521262160007609	191.987712		chert				EXCEPTION	6.377332759	3.317183738021413	190.820352		granulit				EXCEPTION	6.85190606	3.5903275340097025	190.603264		evaporit			
neural-networks/relu_1_safe.c-amalgamation.yml	true	EXCEPTION	6.508190813	3.4397242720006034	196.956160		jumillit				EXCEPTION	6.896537354	3.586971089011058	190.971904		chert				EXCEPTION	6.526779511	3.4154148930101655	195.158016		jacupirangit				EXCEPTION	6.483874861	3.3731351809983607	190.394368		bauxit			
neural-networks/relu_2_safe.c-amalgamation.yml	true	EXCEPTION	6.980492855	3.6176181499904487	195.985408		bauxit				EXCEPTION	6.562144069	3.40992236501188	188.362752		charnockit				EXCEPTION	6.602918064	3.4450000950018875	195.330048		felsit				EXCEPTION	6.501337827	3.397983913018834	191.926272		kersantit			
neural-networks/robot_0_unsafe.c-amalgamation.yml	false	EXCEPTION	9.358987229	4.834650121978484	204.206080		kersantit				EXCEPTION	10.186919275	5.228048328019213	226.603008		enderbit				EXCEPTION	9.879034739	5.091533851023996	213.200896		jacupirangit				EXCEPTION	9.09027541	4.686761323973769	262.893568		lydit			
neural-networks/robot_10_unsafe.c-amalgamation.yml	false	EXCEPTION	9.904091196	5.092451641015941	231.698432		felsit				EXCEPTION	9.821323526	5.020771998009877	256.585728		enderbit				EXCEPTION	9.996170576	5.148222308984259	210.960384		kersantit				EXCEPTION	9.431701835	4.860268238990102	257.642496		jumillit			
neural-networks/robot_1_unsafe.c-amalgamation.yml	false	EXCEPTION	9.449538024	4.838893120002467	213.635072		bauxit				EXCEPTION	9.7862436	5.015755225991597	247.140352		dolerit				EXCEPTION	9.361642657	4.800417253980413	252.092416		hawaiit				EXCEPTION	9.542506079	4.90940640901681	241.426432		chondrit			
neural-networks/robot_2_unsafe.c-amalgamation.yml	false	EXCEPTION	9.208433425	4.765272154007107	249.049088		jumillit				EXCEPTION	9.51581516	4.911515674990369	245.092352		kaolin				EXCEPTION	9.453127207	4.870888215984451	247.578624		felsit				EXCEPTION	9.764085845	4.993770695000421	257.306624		essexit			
neural-networks/robot_3_safe.c-amalgamation.yml	true	EXCEPTION	9.585810684	4.918144366994966	214.384640		chondrit				EXCEPTION	9.40371478	4.832268794008996	272.048128		impaktit				EXCEPTION	9.684391877	4.960710426006699	222.617600		halitit				EXCEPTION	10.144538798	5.2223662289907224	215.810048		enderbit			
neural-networks/robot_4_unsafe.c-amalgamation.yml	false	EXCEPTION	9.435566002	4.844872140005464	243.875840		felsit				EXCEPTION	9.9854148	5.137723907013424	245.596160		impaktit				EXCEPTION	9.374868942	4.824078018020373	248.520704		impaktit				EXCEPTION	9.464474569	4.849790295003913	247.824384		impaktit			
neural-networks/robot_5_safe.c-amalgamation.yml	true	EXCEPTION	9.635844932	4.9522221719962545	219.873280		evaporit				EXCEPTION	9.512188191	4.893831660010619	215.666688		felsit				EXCEPTION	9.94396189	5.287002955010394	212.615168		biolithe				EXCEPTION	9.547265492	4.91602803801652	216.584192		hawaiit			
neural-networks/robot_6_safe.c-amalgamation.yml	true	EXCEPTION	10.181644888	5.225960860989289	217.358336		bauxit				EXCEPTION	9.481365237	4.886936078983126	218.628096		halitit				EXCEPTION	9.272156349	4.767608182010008	221.970432		basalt				EXCEPTION	9.195962206	4.7240869689849205	245.637120		felsit			
neural-networks/robot_7_safe.c-amalgamation.yml	true	EXCEPTION	9.406138602	4.840727431990672	252.612608		evaporit				EXCEPTION	9.856095054	5.056512704992201	220.426240		cipollino				EXCEPTION	9.61421411	4.960913635994075	204.070912		granulit				EXCEPTION	9.337853828	4.819707599002868	260.341760		impaktit			
neural-networks/robot_8_safe.c-amalgamation.yml	true	EXCEPTION	10.107306629	5.197086867003236	211.292160		bauxit				EXCEPTION	9.39443573	5.404364782007178	207.384576		granulit				EXCEPTION	9.785083829	5.041750567004783	212.451328		evaporit				EXCEPTION	9.98248159	5.120014778018231	237.617152		liparit			
neural-networks/robot_9_unsafe.c-amalgamation.yml	false	EXCEPTION	9.341469752	4.828240900009405	207.077376		cipollino				EXCEPTION	9.776559475	4.982301202020608	242.749440		enderbit				EXCEPTION	9.467472626	4.878882504010107	213.630976		enderbit				EXCEPTION	9.938115674	5.129607398994267	249.131008		bauxit			
neural-networks/sin_0_safe.c-amalgamation.yml	true	EXCEPTION	6.837411887	3.5453018969856203	192.536576		chondrit				EXCEPTION	7.028367896	3.6333373519883025	194.027520		kieselgur				EXCEPTION	6.481781645	3.3604636369855143	196.198400		foidit				EXCEPTION	6.410678674	3.3480456999968737	188.456960		foidit			
neural-networks/sin_1_safe.c-amalgamation.yml	true	EXCEPTION	6.132672491	3.2002935700002126	190.558208		lignit				EXCEPTION	6.703048537	3.487128250999376	190.058496		bauxit				EXCEPTION	6.580767394	3.498464511008933	197.951488		ignimbrit				EXCEPTION	6.760383518	3.5123820399749093	193.429504		chondrit			
neural-networks/sin_2_safe.c-amalgamation.yml	true	EXCEPTION	6.369021799	3.3168802930158563	192.311296		halitit				EXCEPTION	6.707675485	3.4861543780134525	194.891776		liparit				EXCEPTION	7.118536575	3.7098335349874105	196.169728		cipollino				EXCEPTION	7.344997434	3.814115724002477	199.098368		liparit			
neural-networks/sin_3_unsafe.c-amalgamation.yml	false	EXCEPTION	6.523634655	3.4398739070165902	200.372224		liparit				EXCEPTION	6.413634542	3.343719111988321	189.161472		ignimbrit				EXCEPTION	6.510334514	3.4160912719962653	182.140928		cipollino				EXCEPTION	6.506826474	3.368332999001723	194.387968		chondrit			
neural-networks/sin_4_safe.c-amalgamation.yml	true	EXCEPTION	6.590554107	3.4395080679969396	194.039808		kieselgur				EXCEPTION	7.109193986	3.718723655998474	196.345856		cipollino				EXCEPTION	6.372281864	3.297963240998797	198.004736		lydit				EXCEPTION	6.453501253	3.38411816599546	197.488640		chert			
neural-networks/sin_5_unsafe.c-amalgamation.yml	false	EXCEPTION	6.84935749	3.5542447269835975	195.940352		enderbit				EXCEPTION	6.77489609	3.5609857290110085	188.338176		evaporit				EXCEPTION	6.403202556	3.383208078012103	194.011136		kaolin				EXCEPTION	6.633123088	3.455359640996903	199.700480		foidit			
